CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
12800,MRS.,LACEY,CHEN,3/21/1968,M,F,lacey14@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,Y
12801,MRS.,MELODY,BROWNING,1/5/1968,S,F,melody16@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,Y
12803,MRS.,HEATHER,LI,3/18/1968,M,F,heather3@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,Y
12804,MRS.,JACLYN,CHANDER,6/4/1968,S,F,jaclyn39@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,N
12805,MR.,MARVIN,MORENO,6/13/1968,M,M,marvin7@bmc-switzerland-com,"$40,000 ",0,Graduate Degree,Clerical,Y
12806,MR.,RONNIE,ZENG,3/18/1968,M,M,ronnie19@bmc-switzerland-com,"$40,000 ",0,Graduate Degree,Clerical,Y
12807,MS.,NINA,KUMAR,8/4/1968,S,F,nina8@bmc-switzerland-com,"$40,000 ",0,Graduate Degree,Clerical,Y
12808,MR.,MARC,SCHMIDT,5/11/1968,M,M,marc24@bmc-switzerland-com,"$40,000 ",0,Bachelors,Clerical,Y
12809,MRS.,MICHELE,NAVARRO,9/22/1967,M,F,michele43@bmc-switzerland-com,"$20,000 ",1,Partial College,Manual,Y
12810,MR.,CHASE,STEWART,7/28/1926,M,M,chase23@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,Y
12811,MR.,MARC,SERRANO,4/20/1967,S,M,marc20@bmc-switzerland-com,"$20,000 ",1,Partial College,Manual,N
12812,MRS.,BRANDI,SANZ,8/21/1967,M,F,brandi19@bmc-switzerland-com,"$20,000 ",1,High School,Manual,Y
12813,MR.,REGINALD,RAMOS,11/8/1967,M,M,reginald3@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,Y
12814,MRS.,CASEY,SHARMA,4/10/1967,S,F,casey10@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,N
12815,MRS.,DOMINIQUE,MEHTA,6/26/1967,M,F,dominique11@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,Y
12816,MRS.,TAMMY,MEHTA,6/24/1966,S,F,tammy14@bmc-switzerland-com,"$10,000 ",5,Partial High School,Manual,Y
12817,MR.,THEODORE,SUAREZ,2/9/1966,S,M,theodore20@bmc-switzerland-com,"$10,000 ",5,Partial High School,Manual,Y
12818,MR.,CURTIS,SHE,2/18/1966,M,M,curtis20@bmc-switzerland-com,"$20,000 ",1,High School,Manual,Y
12819,MR.,NICOLAS,CHANDER,4/23/1966,S,M,nicolas14@bmc-switzerland-com,"$20,000 ",2,High School,Manual,Y
12820,MR.,DEREK,TANG,2/9/1966,S,M,derek4@bmc-switzerland-com,"$20,000 ",2,High School,Manual,Y
12821,MR.,CESAR,MCDONALD,6/15/1967,M,M,cesar3@bmc-switzerland-com,"$40,000 ",0,Bachelors,Clerical,Y
12822,MS.,ALEXANDRA,JAMES,5/24/1967,M,F,alexandra19@bmc-switzerland-com,"$40,000 ",0,Bachelors,Clerical,N
12823,MRS.,BETHANY,SHE,11/17/1927,M,F,bethany4@bmc-switzerland-com,"$10,000 ",4,High School,Manual,N
12824,MR.,KRISTOPHER,SUBRAM,5/6/1966,S,M,kristopher11@bmc-switzerland-com,"$40,000 ",1,Bachelors,Clerical,N
12825,MR.,KELVIN,HU,1/20/1966,M,M,kelvin39@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12826,MR.,CALEB,GONZALEZ,7/7/1965,S,M,caleb38@bmc-switzerland-com,"$10,000 ",5,Partial High School,Manual,Y
12827,MR.,NICOLAS,RAJE,7/15/1965,S,M,nicolas12@bmc-switzerland-com,"$20,000 ",2,High School,Manual,Y
12828,MRS.,CAROL,RUBIO,6/4/1964,S,F,carol12@bmc-switzerland-com,"$10,000 ",5,Partial High School,Manual,Y
12829,MR.,MICAH,LI,7/14/1964,S,M,micah13@bmc-switzerland-com,"$20,000 ",2,High School,Manual,Y
12830,MR.,RUSSELL,RAJE,12/24/1964,S,M,russell16@bmc-switzerland-com,"$20,000 ",3,High School,Manual,Y
12831,MRS.,KATHRYN,LAL,1/16/1964,S,F,kathryn7@bmc-switzerland-com,"$20,000 ",3,High School,Manual,Y
12832,MR.,DOUGLAS,PRASAD,4/21/1964,S,M,douglas13@bmc-switzerland-com,"$20,000 ",3,High School,Manual,Y
12833,MRS.,SHEENA,GOEL,1/17/1964,S,F,sheena18@bmc-switzerland-com,"$20,000 ",3,High School,Manual,Y
12834,MRS.,KELSEY,XIE,3/13/1964,M,F,kelsey2@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12835,MR.,KARL,YUAN,9/22/1963,S,M,karl7@bmc-switzerland-com,"$10,000 ",3,Partial High School,Manual,Y
12836,MR.,RODNEY,MUNOZ,3/3/1963,S,M,rodney3@bmc-switzerland-com,"$20,000 ",3,High School,Manual,Y
12837,MRS.,NICOLE,ANDERSON,9/27/1933,M,F,nicole10@bmc-switzerland-com,"$20,000 ",2,Partial College,Manual,Y
12838,MR.,RALPH,BECK,5/11/1966,M,M,ralph0@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,Y
12839,MS.,DOMINIQUE,FERNANDEZ,6/18/1966,S,F,dominique13@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
12840,MRS.,NAOMI,SANZ,8/12/1934,M,F,naomi20@bmc-switzerland-com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
12841,MRS.,YOLANDA,XIE,8/24/1965,S,F,yolanda3@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,Y
12842,MR.,KELVIN,BECKER,3/6/1965,S,M,kelvin17@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,Y
12843,MRS.,SUMMER,SMITH,8/2/1965,S,F,summer7@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,Y
12844,MR.,GERALD,GONZALEZ,3/28/1965,M,M,gerald4@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12845,MRS.,ANGELA,TORRES,11/28/1965,M,F,angela30@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12846,MRS.,BRIDGET,NARA,7/6/1964,S,F,bridget18@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,Y
12848,MRS.,BRITTNEY,LU,11/2/1964,M,F,brittney10@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12849,MR.,ADAM,BAKER,2/26/1963,S,M,adam38@bmc-switzerland-com,"$40,000 ",2,Partial College,Clerical,Y
12850,MR.,JOHNNY,RAJI,6/6/1977,S,M,johnny22@bmc-switzerland-com,"$20,000 ",0,High School,Manual,N
12851,MRS.,BRANDY,SAI,9/26/1979,S,F,brandy1@bmc-switzerland-com,"$20,000 ",4,High School,Manual,Y
12852,MRS.,TERESA,CARLSON,2/4/1979,S,F,teresa19@bmc-switzerland-com,"$40,000 ",3,Partial College,Clerical,Y
12853,MRS.,EVELYN,MALHOTRA,8/25/1963,M,F,evelyn5@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12854,MR.,REGINALD,ROMERO,5/23/1963,M,M,reginald16@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12855,MR.,PHILIP,DIAZ,2/3/1963,M,M,philip2@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12856,MRS.,ROSA,LIN,4/7/1963,M,F,rosa8@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12857,MR.,RAUL,KUMAR,8/17/1963,M,M,raul7@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12858,MRS.,ADRIANA,MEHTA,4/21/1962,S,F,adriana15@bmc-switzerland-com,"$40,000 ",1,Partial College,Clerical,Y
12859,MRS.,EVELYN,GONZALEZ,8/17/1962,S,F,evelyn19@bmc-switzerland-com,"$40,000 ",1,Partial College,Clerical,Y
12860,MRS.,JILLIAN,PRASAD,3/25/1962,M,F,jillian10@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12861,MRS.,ROBYN,JIMENEZ,3/25/1962,M,F,robyn4@bmc-switzerland-com,"$40,000 ",1,Bachelors,Skilled Manual,Y
12862,MRS.,MELINDA,ORTEGA,2/11/1978,S,F,melinda16@bmc-switzerland-com,"$40,000 ",3,Partial College,Clerical,Y
12863,MR.,CALEB,ZHANG,8/25/1978,S,M,caleb20@bmc-switzerland-com,"$40,000 ",4,Partial College,Clerical,Y
12865,MS.,BRANDY,MARTINEZ,3/24/1976,M,F,brandy14@bmc-switzerland-com,"$20,000 ",0,High School,Manual,N
12866,MS.,JANELLE,FERNANDEZ,6/18/1975,S,F,janelle12@bmc-switzerland-com,"$10,000 ",0,Partial High School,Manual,Y
12867,MS.,LAURA,YE,7/20/1975,S,F,laura16@bmc-switzerland-com,"$10,000 ",0,Partial High School,Manual,Y
12868,MS.,JULIE,ANAND,5/13/1975,S,F,julie23@bmc-switzerland-com,"$20,000 ",0,High School,Manual,N
12869,MS.,ALISHA,TANG,3/25/1976,M,F,alisha28@bmc-switzerland-com,"$20,000 ",0,High School,Manual,N
12870,MR.,TYRONE,MUNOZ,9/19/1976,S,M,tyrone7@bmc-switzerland-com,"$20,000 ",0,Partial High School,Manual,N
12871,MS.,LEAH,LI,10/6/1976,S,F,leah2@bmc-switzerland-com,"$40,000 ",0,Partial College,Clerical,N
12872,MS.,OLIVIA,HUGHES,5/11/1975,S,F,olivia57@bmc-switzerland-com,"$40,000 ",0,Partial College,Clerical,N
12873,MS.,MANDAR,SAMANT,9/18/1974,S,F,mandar2@bmc-switzerland-com,"$20,000 ",0,Partial High School,Manual,N
12874,MS.,KIRK,NASON,9/5/1974,S,F,kirk3@bmc-switzerland-com,"$20,000 ",0,Partial High School,Manual,N
12875,MRS.,BRIANNA,ROSS,5/15/1959,S,F,brianna50@bmc-switzerland-com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
12876,MR.,BLAKE,ROBINSON,7/22/1959,M,M,blake18@bmc-switzerland-com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
12877,MR.,ALEXANDER,WILLIAMS,5/5/1959,M,M,alexander4@bmc-switzerland-com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
12878,MR.,GILBERT,SUN,9/14/1972,M,M,gilbert10@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
12879,MR.,ELIJAH,NELSON,7/16/1972,M,M,elijah37@bmc-switzerland-com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
12880,MR.,LUIS,HAYES,9/11/1973,S,M,luis22@bmc-switzerland-com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
12881,MRS.,ISABELLA,EDWARDS,11/14/1973,S,F,isabella34@bmc-switzerland-com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
12882,MR.,EDUARDO,ALLEN,3/27/1973,M,M,eduardo24@bmc-switzerland-com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
12883,MRS.,STEPHANIE,BAILEY,11/6/1971,S,F,stephanie12@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12884,MRS.,MEGAN,WILLIAMS,5/12/1971,S,F,megan5@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12885,MR.,JONATHAN,ANDERSON,8/15/1971,M,M,jonathan62@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12886,MRS.,JOCELYN,LONG,11/3/1971,S,F,jocelyn10@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12889,MR.,JAMES,ADAMS,11/27/1971,M,M,james66@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12890,MR.,STEVEN,THORPE,7/19/1971,M,M,steven8@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12891,MRS.,KAYLEE,KING,4/16/1971,M,F,kaylee42@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
12892,MR.,BRIAN,PETERSON,4/10/1972,M,M,brian17@bmc-switzerland-com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
12893,MRS.,BRITTANY,FOSTER,4/4/1972,M,F,brittany14@bmc-switzerland-com,"$70,000 ",2,Graduate Degree,Professional,Y
12894,MRS.,NATALIE,WALKER,8/7/1972,M,F,natalie89@bmc-switzerland-com,"$70,000 ",2,Graduate Degree,Professional,Y
12895,MRS.,DESTINY,ANDERSON,4/6/1970,M,F,destiny10@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
12896,MRS.,VICTORIA,WOOD,7/16/1970,M,F,victoria50@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
12897,MRS.,ALYSSA,WILSON,1/6/1970,M,F,alyssa6@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
12898,MRS.,MADELINE,CAMPBELL,9/9/1970,M,F,madeline6@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
12899,MRS.,ANA,ROSS,7/11/1970,M,F,ana4@bmc-switzerland-com,"$50,000 ",1,Bachelors,Skilled Manual,Y
12900,MR.,CARLOS,WARD,6/5/1970,M,M,carlos14@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12901,MR.,ROBERT,ADAMS,2/12/1969,M,M,robert57@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
12902,MRS.,JULIA,STEWART,4/22/1969,S,F,julia46@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
12903,MRS.,JOHN,SANDSTONE,10/2/1969,S,F,john27@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
12904,MR.,THOMAS,JAI,2/19/1969,M,M,thomas35@bmc-switzerland-com,"$50,000 ",2,Bachelors,Skilled Manual,Y
12905,MRS.,ALEXANDRA,SANCHEZ,9/10/1969,M,F,alexandra2@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12906,MR.,PHILIP,RAMOS,8/19/1971,M,M,philip16@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12907,MRS.,JULIA,BRYANT,11/23/1971,M,F,julia84@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12908,MR.,TYLER,CLARK,3/12/1971,M,M,tyler19@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12909,MRS.,KELSEY,SHAN,5/25/1971,M,F,kelsey10@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12910,MR.,ROBERT,BROWN,2/5/1971,M,M,robert62@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12911,MR.,SEBASTIAN,ROGERS,10/26/1969,S,M,sebastian18@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12912,MRS.,BRIANNA,MORRIS,3/25/1968,S,F,brianna26@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
12913,MR.,BENJAMIN,MOORE,2/23/1968,M,M,benjamin42@bmc-switzerland-com,"$60,000 ",2,Bachelors,Skilled Manual,Y
12914,MS.,JILL,MILLER,4/11/1967,S,F,jill4@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12915,MS.,KAITLYN,ALEXANDER,3/20/1967,S,F,kaitlyn86@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12916,MRS.,NATALIE,ROSS,5/23/1970,M,F,natalie26@bmc-switzerland-com,"$60,000 ",1,Graduate Degree,Professional,Y
12917,MRS.,VANESSA,RUSSELL,3/2/1970,M,F,vanessa20@bmc-switzerland-com,"$70,000 ",4,Graduate Degree,Professional,Y
12918,MRS.,BROOKE,MURPHY,2/13/1970,M,F,brooke13@bmc-switzerland-com,"$80,000 ",2,Graduate Degree,Professional,Y
12920,MRS.,KELLY,HENDERSON,9/13/1967,S,F,kelly9@bmc-switzerland-com,"$70,000 ",2,Bachelors,Skilled Manual,Y
12921,MR.,WYATT,LEE,7/3/1966,S,M,wyatt23@bmc-switzerland-com,"$60,000 ",3,Bachelors,Skilled Manual,N
12923,MR.,FERNANDO,WRIGHT,8/21/1966,S,M,fernando26@bmc-switzerland-com,"$60,000 ",3,Bachelors,Skilled Manual,Y
12924,MR.,DEVON,CHANDE,10/9/1966,M,M,devon12@bmc-switzerland-com,"$60,000 ",3,Bachelors,Skilled Manual,Y
12925,MS.,MACKENZIE,BLUE,8/13/1966,M,F,mackenzie12@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
12926,MRS.,SARA,MURPHY,7/18/1966,M,F,sara16@bmc-switzerland-com,"$70,000 ",4,Graduate Degree,Professional,Y
12927,MRS.,SAVANNAH,SANCHEZ,6/13/1966,M,F,savannah25@bmc-switzerland-com,"$70,000 ",4,Graduate Degree,Professional,Y
12928,MRS.,CAROL,WRIGHT,11/10/1969,M,F,carol15@bmc-switzerland-com,"$60,000 ",2,Graduate Degree,Professional,Y
12929,MRS.,VANESSA,BRYANT,3/5/1969,M,F,vanessa19@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
12930,MRS.,GRACE,HARRIS,5/16/1969,M,F,grace13@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
12931,MRS.,ANN,FERNANDEZ,10/5/1969,S,F,ann20@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
12932,MR.,TYLER,JOHNSON,11/10/1969,M,M,tyler4@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
12933,MR.,JONATHAN,HALL,2/10/1969,M,M,jonathan52@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,N
12934,MR.,JASON,FOSTER,11/12/1969,S,M,jason13@bmc-switzerland-com,"$80,000 ",3,Graduate Degree,Professional,Y
12935,MR.,ROBERT,HILL,5/4/1969,M,M,robert54@bmc-switzerland-com,"$80,000 ",3,Graduate Degree,Professional,Y
12936,,RENEE,MORENO,3/27/1965,S,NA,renee6@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,Y
12937,MS.,MEGAN,WILSON,1/4/1965,S,F,megan10@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12938,MR.,EDWARD,PARKER,2/8/1965,S,M,edward19@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12939,MR.,EDUARDO,PARKER,4/2/1965,S,M,eduardo41@bmc-switzerland-com,"$80,000 ",3,Bachelors,Skilled Manual,Y
12940,MR.,STEVEN,ROGERS,3/24/1965,M,M,steven29@bmc-switzerland-com,"$80,000 ",3,Bachelors,Skilled Manual,Y
12941,MRS.,MARIA,MORGAN,5/10/1965,S,F,maria6@bmc-switzerland-com,"$80,000 ",3,Bachelors,Skilled Manual,Y
12942,MRS.,MORGAN,HARRIS,11/15/1965,S,F,morgan35@bmc-switzerland-com,"$80,000 ",3,Bachelors,Skilled Manual,Y
12943,MR.,CALEB,PEREZ,2/17/1965,S,M,caleb32@bmc-switzerland-com,"$80,000 ",3,Bachelors,Skilled Manual,Y
12944,MR.,JOSE,JAI,7/21/1965,M,M,jose26@bmc-switzerland-com,"$80,000 ",4,Bachelors,Skilled Manual,Y
12945,MS.,JESSICA,BAILEY,3/24/1965,M,F,jessica9@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
12946,MR.,SETH,ALLEN,12/4/1965,M,M,seth24@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
12947,MR.,ISAIAH,SANCHEZ,2/17/1964,S,M,isaiah17@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12948,MR.,ADAM,KUMAR,10/2/1964,M,M,adam24@bmc-switzerland-com,"$50,000 ",5,Bachelors,Skilled Manual,Y
12949,MRS.,MORGAN,RIVERA,12/19/1964,S,F,morgan55@bmc-switzerland-com,"$50,000 ",5,Bachelors,Skilled Manual,Y
12950,MRS.,MARY,ADAMS,10/15/1964,S,F,mary29@bmc-switzerland-com,"$50,000 ",5,Bachelors,Skilled Manual,Y
12951,MR.,BLAKE,SIMMONS,12/6/1963,S,M,blake63@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12952,MS.,JENNIFER,HUGHES,12/15/1968,S,F,jennifer85@bmc-switzerland-com,"$60,000 ",0,Bachelors,Professional,N
12953,MRS.,CATHERINE,COOPER,11/12/1963,S,F,catherine15@bmc-switzerland-com,"$60,000 ",3,Graduate Degree,Professional,Y
12954,MR.,PEDRO,DIAZ,8/22/1962,M,M,pedro23@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,N
12955,MRS.,THERESA,HERNANDEZ,9/10/1962,S,F,theresa0@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,Y
12956,MR.,MARSHALL,SUN,3/11/1962,S,M,marshall12@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,Y
12957,MRS.,ISABELLA,LOPEZ,8/26/1962,S,F,isabella52@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,N
12958,MRS.,JENNIFER,CAMPBELL,7/27/1962,S,F,jennifer9@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,N
12959,MRS.,SYDNEY,CARTER,5/24/1962,S,F,sydney51@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,Y
12960,MRS.,ASHLEY,LEWIS,11/12/1962,S,F,ashley22@bmc-switzerland-com,"$70,000 ",1,Bachelors,Professional,N
12961,MRS.,KIMBERLY,MURPHY,5/15/1962,M,F,kimberly17@bmc-switzerland-com,"$70,000 ",1,Partial College,Skilled Manual,Y
12962,MRS.,JENNIFER,EDWARDS,4/22/1962,M,F,jennifer5@bmc-switzerland-com,"$70,000 ",1,Partial College,Skilled Manual,Y
12963,MR.,MARCUS,ANDERSON,10/25/1962,M,M,marcus10@bmc-switzerland-com,"$70,000 ",1,Partial College,Skilled Manual,Y
12964,MR.,XAVIER,RUSSELL,5/14/1962,M,M,xavier60@bmc-switzerland-com,"$70,000 ",1,Partial College,Skilled Manual,Y
12965,MR.,CODY,BELL,9/19/1961,M,M,cody14@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
12966,MR.,DENNIS,ZHU,3/9/1961,M,M,dennis15@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
12967,MR.,FERNANDO,RODRIGUEZ,4/10/1961,M,M,fernando18@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
12968,MRS.,PAIGE,BUTLER,12/19/1961,M,F,paige13@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
12969,MR.,RICHARD,RODRIGUEZ,6/2/1960,M,M,richard14@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,N
12970,MRS.,ANGELA,POWELL,7/17/1960,S,F,angela11@bmc-switzerland-com,"$40,000 ",4,High School,Skilled Manual,Y
12971,MR.,CARL,NARA,3/2/1960,M,M,carl16@bmc-switzerland-com,"$40,000 ",0,Bachelors,Professional,N
12972,MS.,CAROLYN,SURI,6/22/1967,S,F,carolyn1@bmc-switzerland-com,"$70,000 ",0,Partial College,Skilled Manual,N
12973,MR.,ADRIAN,HOWARD,3/12/1967,S,M,adrian13@bmc-switzerland-com,"$70,000 ",0,Partial College,Skilled Manual,Y
12974,MR.,MARC,GILL,2/28/1967,S,M,marc17@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,Y
12975,MR.,MARCUS,WILSON,4/18/1967,S,M,marcus7@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
12976,MR.,HUNTER,THOMPSON,6/21/1967,S,M,hunter47@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
12977,MS.,DESTINY,JOHNSON,2/23/1967,S,F,destiny1@bmc-switzerland-com,"$60,000 ",0,Graduate Degree,Professional,N
12978,MRS.,DANIELLE,JAMES,11/15/1928,M,F,danielle10@bmc-switzerland-com,"$20,000 ",3,High School,Skilled Manual,N
12979,MRS.,CHRISTINA,WARD,8/19/1960,M,F,christina10@bmc-switzerland-com,"$60,000 ",1,Partial College,Skilled Manual,Y
12980,MR.,MAX,MOYER,8/14/1959,M,M,max10@bmc-switzerland-com,"$80,000 ",2,Graduate Degree,Professional,Y
12981,MR.,JOE,SANZ,4/16/1959,S,M,joe43@bmc-switzerland-com,"$80,000 ",3,Graduate Degree,Professional,Y
12982,MRS.,BRITTANY,PATTERSON,5/20/1958,M,F,brittany9@bmc-switzerland-com,"$80,000 ",1,Partial College,Skilled Manual,Y
12983,MRS.,GABRIELLA,CARTER,12/21/1958,M,F,gabriella33@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,Y
12984,MR.,ADAM,YOUNG,2/6/1958,M,M,adam48@bmc-switzerland-com,"$60,000 ",1,Bachelors,Professional,Y
12985,MRS.,HAILEY,ROBERTS,5/11/1958,M,F,hailey46@bmc-switzerland-com,"$70,000 ",5,Graduate Degree,Professional,Y
12986,MRS.,RACHEL,GARCIA,9/7/1958,M,F,rachel19@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Professional,Y
12987,MRS.,FELICIA,MORENO,5/12/1969,M,F,felicia5@bmc-switzerland-com,"$80,000 ",1,Graduate Degree,Management,N
12988,MRS.,BARBARA,GOEL,1/26/1969,S,F,barbara47@bmc-switzerland-com,"$80,000 ",1,Graduate Degree,Management,Y
12989,MRS.,CARLY,GOEL,11/13/1969,M,F,carly17@bmc-switzerland-com,"$100,000 ",1,Graduate Degree,Management,Y
12990,MRS.,LESLIE,HERNANDEZ,10/15/1969,S,F,leslie4@bmc-switzerland-com,"$100,000 ",1,Graduate Degree,Management,Y
12991,MR.,JÉSUS,SERRANO,3/12/1968,M,M,jésus15@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
12992,MR.,ERNEST,ZENG,10/21/1968,M,M,ernest20@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
12993,MR.,XAVIER,HENDERSON,12/26/1968,M,M,xavier46@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
12994,MRS.,ANNA,MARTINEZ,4/9/1970,S,F,anna55@bmc-switzerland-com,"$80,000 ",4,Graduate Degree,Management,Y
12995,MR.,GRANT,NARA,9/2/1970,M,M,grant18@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Management,Y
12996,MRS.,JACLYN,LIU,5/13/1970,M,F,jaclyn4@bmc-switzerland-com,"$80,000 ",2,Bachelors,Professional,Y
12997,MRS.,NINA,XIE,5/11/1968,M,F,nina3@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,Y
12998,MRS.,MAYRA,MEHTA,1/11/1968,S,F,mayra14@bmc-switzerland-com,"$60,000 ",2,Bachelors,Professional,N
12999,MRS.,NICHOLE,SHEN,6/20/1967,S,F,nichole2@bmc-switzerland-com,"$70,000 ",5,Bachelors,Professional,Y
13000,MR.,RAFAEL,RAJE,9/20/1969,M,M,rafael38@bmc-switzerland-com,"$110,000 ",1,Graduate Degree,Management,Y
13001,MR.,CLARENCE,ZHANG,9/6/1969,S,M,clarence37@bmc-switzerland-com,"$140,000 ",1,Graduate Degree,Management,Y
13002,MR.,ROGER,CAI,8/22/1967,M,M,roger25@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Management,N
13003,MRS.,JILL,HERNANDEZ,1/20/1967,M,F,jill11@bmc-switzerland-com,"$80,000 ",5,Graduate Degree,Management,Y
